Timestamp;Serial_Number;Spectrum_H29_2R;Spectrum_H29_2T;Spectrum_H56_2R;Spectrum_H56_2T;Spectrum_H57_2R;Spectrum_H57_2T;Spectrum_H58_2R;Spectrum_H58_2T;result_H29_2R;result_H29_2T
13/06/2018 14:53;40428;0,00178513;0,004199479;0,00943668;0,005742147;0,007503397;0,008093267;0,007046441;0,006552889;0,05;0,02
13/06/2018 14:55;40430;0,003693711;0,007380408;0,004515294;0,01144829;0,007938674;0,008157531;0,007120941;0,010689516;0,05;0,02
13/06/2018 14:56;40431;0,007635619;0,003981899;0,003156346;0,011642762;0,005112323;0,006629717;0,009909779;0,008411922;0,05;0,02
13/06/2018 14:57;40433;0,002750218;0,004173913;0,006669758;0,00667711;0,007298035;0,011428193;0,009634874;0,007864833;0,05;0,02
13/06/2018 14:58;40435;0,002144841;0,005895096;0,004960467;0,008592417;0,009877479;0,008519515;0,006778775;0,007629731;0,05;0,02
13/06/2018 15:00;40436;0,003847062;0,005441826;0,007589576;0,008168056;0,003094282;0,009456635;0,002563091;0,011465474;0,05;0,02
13/06/2018 15:01;40440;0,008355534;0,005621906;0,007232193;0,008281192;0,006970665;0,007599914;0,008873393;0,005700968;0,05;0,02
13/06/2018 15:02;40441;0,008351305;0,002925797;0,004695597;0,0057929;0,008828875;0,006095954;0,008621817;0,007612781;0,05;0,02
13/06/2018 15:03;40443;0,008477054;0,004018436;0,00995961;0,005393891;0,00527922;0,006734242;0,00437852;0,00795709;0,05;0,02
13/06/2018 15:08;40446;0,005091349;0,003141443;0,006323605;0,005472656;0,002517102;0,005919184;0,004295736;0,004897196;0,05;0,02
13/06/2018 15:09;40450;0,003225669;0,003462364;0,00390577;0,010877843;0,006827647;0,012215314;0,004803582;0,011217592;0,05;0,02
13/06/2018 15:10;40452;0,001712554;0,002844855;0,00534965;0,006528292;0,008980142;0,004140399;0,00485218;0,006284145;0,05;0,02
13/06/2018 15:11;40455;0,004770817;0,004117278;0,007846937;0,004320851;0,004806076;0,004426697;0,01015859;0,00630146;0,05;0,02
13/06/2018 15:12;40457;0,002323424;0,005081313;0,010351557;0,010543139;0,001981378;0,009117566;0,007323605;0,005331992;0,05;0,02
13/06/2018 15:13;40460;0,005255408;0,005002274;0,008549419;0,004534784;0,004822751;0,004653232;0,007031943;0,006880347;0,05;0,02
13/06/2018 15:15;40462;0,00458103;0,004093352;0,005041525;0,005060759;0,004760962;0,008807476;0,004161108;0,005265963;0,05;0,02
13/06/2018 15:16;40463;0,002605464;0,006727541;0,00051505;0,011019945;0,006820547;0,007983505;0,002924249;0,007890366;0,05;0,02
13/06/2018 15:17;40465;0,007892787;0,0064581;0,007178124;0,0058251;0,005498989;0,01365516;0,005655403;0,009074796;0,05;0,02
13/06/2018 15:18;40467;0,005436772;0,005525843;0,005861237;0,006718443;0,00557541;0,007096214;0,012392882;0,006276816;0,05;0,02
13/06/2018 15:19;40469;0,005310317;0,006446936;0,003951271;0,009206739;0,002481031;0,008078351;0,002021285;0,009118429;0,05;0,02
13/06/2018 15:21;40471;0,003026078;0,006143158;0,003681153;0,011821141;0,007932157;0,010620878;0,004382584;0,005425537;0,05;0,02
13/06/2018 15:22;40472;0,003215449;0,004255386;0,006623254;0,006595306;0,00215293;0,006960982;0,006078334;0,00464752;0,05;0,02
13/06/2018 15:23;40475;0,00235874;0,005735547;0,007672888;0,004500893;0,004995968;0,006488002;0,006780595;0,008331507;0,05;0,02
13/06/2018 15:25;40477;0,004785582;0,005570642;0,006639358;0,005693476;0,003100863;0,006828654;0,00622547;0,00767618;0,05;0,02
13/06/2018 15:26;40479;0,00481333;0,003695277;0,001002132;0,004516061;0,006405981;0,006105362;0,009325227;0,009612658;0,05;0,02
13/06/2018 15:28;40481;0,003705949;0,003520233;0,005019932;0,011117493;0,00482071;0,011288647;0,012218408;0,007866302;0,05;0,02
13/06/2018 15:29;40483;0,004786709;0,003425848;0,005924387;0,006399663;0,006466822;0,009165538;0,005249258;0,008462062;0,05;0,02
13/06/2018 15:30;40486;0,011186883;0,002945103;0,009275388;0,003950013;0,006751077;0,008408015;0,010545208;0,003661971;0,05;0,02
13/06/2018 15:31;40489;0,009098101;0,004003962;0,007702182;0,005729047;0,010217166;0,010024814;0,004202907;0,00755829;0,05;0,02
13/06/2018 15:33;40489;0,004458944;0,005231936;0,008949539;0,008292015;0,004933857;0,007180016;0,006618312;0,01046028;0,05;0,02
13/06/2018 15:35;40491;0,006995071;0,003818818;0,009938715;0,009666977;0,003629054;0,012552687;0,007946877;0,009490686;0,05;0,02
13/06/2018 15:37;40491;0,009652007;0,003117876;0,007261517;0,004203178;0,004351724;0,005566422;0,007926915;0,003013652;0,05;0,02
13/06/2018 15:38;40491;0,006134334;0,003244979;0,005159643;0,005669829;0,008123428;0,009337116;0,011851428;0,006143232;0,05;0,02
13/06/2018 15:39;40493;0,003927553;0,004295853;0,006115206;0,00774203;0,003876534;0,006156313;0,007875524;0,011946402;0,05;0,02
13/06/2018 15:40;40493;0,005374955;0,006904968;0,011226287;0,009445712;0,008600649;0,006645346;0,005456483;0,007563324;0,05;0,02
13/06/2018 15:41;40496;0,013389992;0,004122214;0,005281248;0,008070579;0,003948476;0,007635361;0,004589158;0,006207836;0,05;0,02
13/06/2018 15:43;40500;0,003323324;0,004258431;0,006504744;0,006036176;0,004844083;0,004379791;0,002520173;0,007649074;0,05;0,02
14/06/2018 08:29;41003;0,005566409;0,003396507;0,004760155;0,010044517;0,007546593;0,009258272;0,006984948;0,008216511;0,05;0,02
14/06/2018 08:30;41004;0,001960327;0,005161844;0,012421284;0,005874448;0,01146845;0,008684901;0,005426707;0,007261347;0,05;0,02
14/06/2018 08:32;41006;0,007375285;0,003701292;0,001448724;0,007325266;0,008181323;0,005497764;0,008164613;0,007690848;0,05;0,02
14/06/2018 08:33;41009;0,00620472;0,007183699;0,00702901;0,015637066;0,0083722;0,00968553;0,004741451;0,011929176;0,05;0,02
14/06/2018 08:34;41010;0,008986586;0,002374517;0,004789673;0,004447264;0,008298323;0,006905416;0,005454472;0,005397677;0,05;0,02
14/06/2018 08:35;41011;0,004534751;0,005712229;0,004800367;0,007364367;0,006973181;0,010949767;0,003293652;0,007156107;0,05;0,02
14/06/2018 08:36;41012;0,00270725;0,003999185;0,008539951;0,017470578;0,005982776;0,006256462;0,006300956;0,007334078;0,05;0,02
14/06/2018 08:38;41013;0,008164492;0,002045189;0,007290797;0,00878941;0,007970094;0,007558901;0,006056184;0,009980174;0,05;0,02
14/06/2018 08:39;41014;0,006569146;0,004156235;0,010808172;0,006253963;0,005470815;0,006567149;0,007132679;0,007712225;0,05;0,02
14/06/2018 08:41;41016;0,010050069;0,004993463;0,008393037;0,007119785;0,008121477;0,005558798;0,006200513;0,007135286;0,05;0,02
14/06/2018 08:42;41018;0,009507201;0,004306088;0,003466036;0,010747155;0,005370842;0,007792125;0,007312583;0,007536567;0,05;0,02
14/06/2018 08:43;41020;0,008051841;0,005210271;0,005005508;0,010768761;0,005845783;0,0116216;0,011069742;0,009322896;0,05;0,02
14/06/2018 08:52;41021;0,004011843;0,004423544;0,007514611;0,008389054;0,00638681;0,006661174;0,00515261;0,009560977;0,05;0,02
14/06/2018 08:53;41022;0,009574635;0,005149563;0,00742982;0,009673531;0,006185971;0,006327867;0,005631747;0,005807342;0,05;0,02
14/06/2018 09:01;41024;0,009465015;0,008409081;0,007082054;0,008398817;0,002562555;0,008672581;0,007968006;0,009709915;0,05;0,02
14/06/2018 09:04;41026;0,006553263;0,004221915;0,003754105;0,008758509;0,009382974;0,005593551;0,006563461;0,003128734;0,05;0,02
14/06/2018 09:05;41029;0,007020686;0,006482222;0,007588791;0,006098872;0,008044925;0,007570417;0,004137446;0,003336822;0,05;0,02
14/06/2018 09:06;41030;0,001931453;0,006550343;0,005860248;0,010831485;0,008438754;0,00545727;0,00385555;0,011092993;0,05;0,02
14/06/2018 09:07;41031;0,006253937;0,004674614;0,0036278;0,007863701;0,010491937;0,008039561;0,008905381;0,00647345;0,05;0,02
14/06/2018 09:09;41032;0,00554576;0,005786919;0,007667764;0,01036937;0,002681694;0,007741319;0,006456784;0,007131862;0,05;0,02
14/06/2018 09:10;41035;0,009630986;0,004009406;0,002509025;0,008499756;0,008268846;0,006646965;0,007153225;0,007651908;0,05;0,02
14/06/2018 09:11;41037;0,005760657;0,005146597;0,008966583;0,005855823;0,009292922;0,00553957;0,003182011;0,007213192;0,05;0,02
14/06/2018 09:19;41039;0,003581664;0,005202812;0,009588026;0,008190278;0,007865636;0,008950835;0,009120182;0,00766539;0,05;0,02
14/06/2018 09:20;41040;0,001780449;0,006246015;0,008554959;0,002921662;0,007195109;0,007967988;0,007777492;0,006788579;0,05;0,02
14/06/2018 09:21;41045;0,007663818;0,005920671;0,007820247;0,007999278;0,003784819;0,006909274;0,008998531;0,006698806;0,05;0,02
14/06/2018 09:22;41046;0,004539479;0,006594336;0,004867014;0,006657138;0,00513632;0,006114209;0,00421706;0,008868375;0,05;0,02
14/06/2018 09:23;41047;0,007190477;0,005675228;0,009959277;0,008238134;0,007383868;0,007726901;0,002526183;0,008262768;0,05;0,02
14/06/2018 09:24;41048;0,009715683;0,007437742;0,007574932;0,010268933;0,00799004;0,006163685;0,010286032;0,008250715;0,05;0,02
14/06/2018 09:35;41049;0,006302273;0,004699173;0,003691089;0,009302625;0,007638812;0,006650374;0,006426735;0,007776306;0,05;0,02
14/06/2018 10:24;41110;0,006771129;0,004604574;0,007783441;0,005834146;0,004077884;0,006132332;0,003265501;0,004566101;0,05;0,02
14/06/2018 10:26;41112;0,003843456;0,0056351;0,009186111;0,006024769;0,009031475;0,005849928;0,006455668;0,005280607;0,05;0,02
14/06/2018 10:28;41113;0,002487903;0,004113155;0,004815519;0,005632407;0,007631868;0,005010966;0,008312955;0,006718643;0,05;0,02
14/06/2018 10:29;41115;0,007954922;0,003581029;0,010433363;0,004013836;0,004193485;0,00443204;0,008660136;0,006093608;0,05;0,02
14/06/2018 10:32;41117;0,006280776;0,003382832;0,005141395;0,003597546;0,006275787;0,004651722;0,00562861;0,005811163;0,05;0,02
14/06/2018 10:33;41118;0,004794792;0,005259366;0,007564347;0,011156032;0,007320327;0,007522918;0,003188938;0,007992532;0,05;0,02
14/06/2018 10:36;41121;0,006408824;0,006594739;0,002119839;0,011223595;0,007305984;0,009764913;0,006478079;0,005979641;0,05;0,02
14/06/2018 10:38;41122;0,00333996;0,005175535;0,006819694;0,00691233;0,003763943;0,008141556;0,006838152;0,009099696;0,05;0,02
14/06/2018 10:39;41122;0,003771319;0,004149217;0,002835452;0,010195126;0,00231126;0,00587836;0,005550912;0,006897199;0,05;0,02
14/06/2018 10:54;41123;0,003068375;0,006906311;0,010434942;0,008224498;0,005277869;0,007738691;0,002804887;0,00661219;0,05;0,02
14/06/2018 11:30;41125;0,006138321;0,003836934;0,004854558;0,008637266;0,006031026;0,008586634;0,007084022;0,007647149;0,05;0,02
14/06/2018 11:58;41129;0,004203051;0,004100089;0,004739108;0,006583835;0,004237003;0,007906641;0,001968834;0,010563384;0,05;0,02
14/06/2018 12:16;41130;0,004601155;0,003614056;0,001118176;0,008617258;0,009369169;0,008392753;0,002715496;0,008912838;0,05;0,02
14/06/2018 12:17;41132;0,007041813;0,00531578;0,003512841;0,006013381;0,005456422;0,0063794;0,006064175;0,006694226;0,05;0,02
14/06/2018 12:24;41132;0,009365003;0,004788834;0,00917487;0,005839735;0,010381279;0,005445976;0,005259231;0,004059778;0,05;0,02
14/06/2018 12:25;41133;0,002665139;0,004012503;0,009669503;0,008776447;0,006203862;0,009317584;0,007273402;0,013360663;0,05;0,02
14/06/2018 12:27;41116;0,004167152;0,004372724;0,001516686;0,010998086;0,007006535;0,009410064;0,008637898;0,009978243;0,05;0,02
14/06/2018 12:28;41136;0,004635333;0,00348876;0,006264553;0,008163394;0,00676898;0,008627823;0,006721082;0,005016855;0,05;0,02
14/06/2018 12:32;41139;0,004611964;0,004973905;0,009462867;0,006754903;0,007507865;0,009555075;0,007131221;0,008425194;0,05;0,02
14/06/2018 12:34;41142;0,006960104;0,003890262;0,004144637;0,00686852;0,005078723;0,009190534;0,003688081;0,012436057;0,05;0,02
14/06/2018 12:36;41142;0,009671365;0,004257905;0,004802397;0,004814659;0,007332389;0,004045988;0,011818144;0,008111286;0,05;0,02
14/06/2018 12:38;41143;0,006400454;0,002592869;0,012784149;0,008872062;0,010596013;0,007832524;0,004997792;0,007472198;0,05;0,02
14/06/2018 12:40;41144;0,009333462;0,002144449;0,003722654;0,005704178;0,004977459;0,006149301;0,004420442;0,008110909;0,05;0,02
14/06/2018 12:42;41148;0,002902773;0,004279674;0,00337371;0,006921392;0,006052507;0,006671745;0,005355187;0,006693124;0,05;0,02
14/06/2018 12:46;41134;0,004640938;0,004723335;0,011148138;0,007329783;0,001371706;0,009694004;0,008336984;0,006023655;0,05;0,02
14/06/2018 12:54;41127;0,005937964;0,003633957;0,004662585;0,00467846;0,002828752;0,007648471;0,00431475;0,006194732;0,05;0,02
14/06/2018 12:55;41132;0,004348062;0,004188431;0,003785254;0,006530326;0,014031073;0,005932225;0,005939762;0,006610954;0,05;0,02
14/06/2018 13:00;41133;0,003535944;0,003643912;0,008006703;0,004827296;0,00679293;0,007805537;0,005444478;0,00512715;0,05;0,02
14/06/2018 13:04;41131;0,004506958;0,003947486;0,00416206;0,004205593;0,006165605;0,006751309;0,006475031;0,004929489;0,05;0,02
14/06/2018 14:08;41229;0,004002976;0,002695809;0,005171492;0,010009084;0,00395456;0,009940811;0,003968148;0,008859116;0,05;0,02
14/06/2018 14:09;41231;0,006669492;0,002886941;0,00353829;0,012964445;0,006016463;0,007453099;0,00571023;0,009016437;0,05;0,02
14/06/2018 14:10;41233;0,003846432;0,005215939;0,005338448;0,004592043;0,002386792;0,006216448;0,00461583;0,002580528;0,05;0,02
14/06/2018 14:11;41236;0,004535217;0,004880878;0,006614062;0,003994439;0,00387243;0,006060074;0,008207545;0,005360839;0,05;0,02
14/06/2018 14:12;41237;0,006446855;0,005800436;0,006324388;0,0056284;0,003605117;0,004822655;0,006561474;0,007307909;0,05;0,02
14/06/2018 14:13;41239;0,008503656;0,00265312;0,004798397;0,00700351;0,009257166;0,007700361;0,001901552;0,00886934;0,05;0,02
14/06/2018 14:14;41240;0,002703428;0,004329635;0,009247186;0,008474955;0,001109276;0,011765813;0,003960956;0,010764455;0,05;0,02
14/06/2018 14:15;41241;0,004534655;0,005460814;0,003463157;0,008949066;0,008642923;0,008100421;0,011453332;0,007813933;0,05;0,02
14/06/2018 14:16;41242;0,007218795;0,003516223;0,008386409;0,007371078;0,003334336;0,006878498;0,0054869;0,009286764;0,05;0,02
14/06/2018 14:17;41245;0,004110119;0,003871894;0,004257714;0,007194316;0,001478205;0,010139446;0,012230312;0,010241388;0,05;0,02
14/06/2018 14:18;41246;0,006261324;0,004842782;0,004032039;0,005835873;0,004157044;0,009797012;0,004323645;0,005571831;0,05;0,02
14/06/2018 14:19;41246;0,007134414;0,005520698;0,002934848;0,009216256;0,006049781;0,008159241;0,004433896;0,007345864;0,05;0,02
14/06/2018 14:20;41246;0,014645644;0,004158901;0,008581398;0,006700846;0,007543963;0,007350923;0,00532481;0,010133917;0,05;0,02
14/06/2018 14:21;41246;0,005128257;0,003879769;0,005271439;0,008026575;0,005525815;0,011970433;0,008571292;0,007648989;0,05;0,02
14/06/2018 14:24;41249;0,004063413;0,004116622;0,005528711;0,010860678;0,009421567;0,007373867;0,002616335;0,006874784;0,05;0,02
14/06/2018 14:25;41249;0,006163777;0,003302638;0,007476827;0,008503968;0,003943202;0,007593147;0,006435574;0,005901058;0,05;0,02
14/06/2018 14:26;41249;0,006855686;0,003246908;0,003016301;0,005818591;0,006347188;0,006649338;0,008864498;0,007247023;0,05;0,02
14/06/2018 14:27;41250;0,003659745;0,003818046;0,005025876;0,005105518;0,007434715;0,006185546;0,00368206;0,006471915;0,05;0,02
14/06/2018 14:29;41258;0,005574002;0,004549187;0,008347188;0,005013153;0,006125522;0,006171808;0,005192227;0,006996614;0,05;0,02
14/06/2018 14:30;41262;0,004369479;0,005339996;0,009892736;0,007667759;0,01011693;0,007647281;0,004735462;0,011145774;0,05;0,02
14/06/2018 14:32;41264;0,006792886;0,003382445;0,007128845;0,006139385;0,005431432;0,008238613;0,008690547;0,00776451;0,05;0,02
14/06/2018 14:33;41267;0,007160199;0,003965765;0,010932675;0,00777616;0,004332218;0,006251501;0,010777134;0,007806354;0,05;0,02
14/06/2018 14:34;41268;0,007409659;0,003061323;0,006856575;0,004127487;0,006854533;0,003787777;0,004262601;0,005079108;0,05;0,02
14/06/2018 14:35;41270;0,00958613;0,007296993;0,006881882;0,005522268;0,003559508;0,010455525;0,011563437;0,009853337;0,05;0,02
14/06/2018 14:36;41272;0,003487181;0,007412455;0,007786804;0,009322805;0,007225102;0,005412362;0,00594345;0,009142227;0,05;0,02
14/06/2018 14:37;41273;0,0036747;0,00237802;0,003573623;0,012066685;0,00670681;0,011668262;0,007303829;0,007140009;0,05;0,02
14/06/2018 14:38;41275;0,014028743;0,004057127;0,005740714;0,007550619;0,00598796;0,009705659;0,009801155;0,011823759;0,05;0,02
14/06/2018 14:39;41277;0,005463775;0,004502083;0,006056098;0,009525342;0,009232171;0,010738851;0,004915236;0,005415011;0,05;0,02
14/06/2018 14:43;41279;0,004319019;0,004576145;0,006457525;0,011571201;0,00278856;0,007525839;0,004091254;0,006002633;0,05;0,02
14/06/2018 14:44;41280;0,004624442;0,005132345;0,002406699;0,007915955;0,005294535;0,005132216;0,006985714;0,00882192;0,05;0,02
14/06/2018 14:45;41281;0,010747739;0,00394094;0,003895907;0,012003518;0,006537409;0,008248455;0,004514894;0,010100795;0,05;0,02
14/06/2018 14:46;41284;0,003500405;0,006098601;0,007114634;0,006127553;0,007680261;0,008883045;0,009649712;0,006242526;0,05;0,02
14/06/2018 14:47;41285;0,004261602;0,003596646;0,012486029;0,007128757;0,010299092;0,00631346;0,005098477;0,007043041;0,05;0,02
14/06/2018 14:48;41285;0,005939689;0,005376394;0,008047516;0,008869344;0,007070262;0,009813997;0,005586242;0,010166015;0,05;0,02
14/06/2018 14:49;41286;0,004809486;0,02766975;0,004762696;0,007260285;0,003383236;0,01167685;0,005695832;0,011050628;0,05;0,02
14/06/2018 14:50;41287;0,010324355;0,002663537;0,006858355;0,007441819;0,009736769;0,0078975;0,005322169;0,009172877;0,05;0,02
14/06/2018 14:51;41288;0,003633572;0,018366797;0,008671854;0,006595017;0,010820979;0,006874901;0,007589079;0,008513317;0,05;0,02
14/06/2018 15:12;41289;0,005054906;0,007842767;0,005208859;0,004487604;0,010269225;0,008876966;0,008087754;0,00515228;0,05;0,02
14/06/2018 15:13;41266;0,006175917;0,003681412;0,008436684;0,007822253;0,009227396;0,004029641;0,009357119;0,005819092;0,05;0,02
14/06/2018 15:15;41292;0,00703537;0,002921374;0,0039744;0,005877402;0,006125448;0,007659613;0,005123902;0,006288907;0,05;0,02
14/06/2018 16:20;41278;0,002924243;0,003043414;0,006833204;0,007384396;0,007127095;0,006649228;0,005188812;0,007279949;0,05;0,02
14/06/2018 16:21;41278;0,003376615;0,004729047;0,00567894;0,004865529;0,008983705;0,007060598;0,002469745;0,008569151;0,05;0,02
14/06/2018 16:22;41278;0,007076221;0,005898872;0,006007904;0,009273042;0,002939814;0,004625034;0,002965882;0,00828144;0,05;0,02
14/06/2018 16:52;41373;0,006505641;0,002692834;0,007537727;0,005205414;0,01066423;0,005261833;0,005823452;0,007389514;0,05;0,02
14/06/2018 16:54;41375;0,017687351;0,002951916;0,00650153;0,006369534;0,003401808;0,006999518;0,007953983;0,008599355;0,05;0,02
14/06/2018 16:55;41376;0,005016597;0,002715041;0,01203572;0,009516957;0,002106713;0,005839128;0,006553383;0,006719184;0,05;0,02
14/06/2018 16:56;41378;0,006804497;0,022957351;0,008402672;0,008840718;0,006900826;0,00576152;0,005462779;0,005743812;0,05;0,02
14/06/2018 16:58;41379;0,005724435;0,004098512;0,006366494;0,007833207;0,002930945;0,004212224;0,006443125;0,012388309;0,05;0,02
14/06/2018 16:59;41382;0,007548933;0,004433916;0,007138459;0,009239154;0,003690376;0,006908242;0,006420353;0,007827753;0,05;0,02
14/06/2018 17:00;41384;0,004570849;0,003317187;0,006408517;0,006936477;0,010014503;0,008469304;0,003366671;0,008137573;0,05;0,02
14/06/2018 17:02;41386;0,004526955;0,00602457;0,006024142;0,012151669;0,003377738;0,004660367;0,009284299;0,009810573;0,05;0,02
14/06/2018 17:03;41388;0,004403662;0,005561979;0,002920077;0,01073198;0,008892253;0,005860413;0,005910314;0,005708976;0,05;0,02
14/06/2018 17:04;41388;0,003079952;0,002982511;0,00454378;0,008266118;0,002620313;0,006674354;0,003682065;0,00959252;0,05;0,02
14/06/2018 17:05;41388;0,002237285;0,002770026;0,012726089;0,007565457;0,010664545;0,009600571;0,005254345;0,006173218;0,05;0,02
14/06/2018 17:07;41278;0,008232722;0,025034128;0,012195624;0,007667955;0,000914702;0,004265238;0,010435237;0,006329417;0,05;0,02
14/06/2018 17:08;41392;0,003061434;0,005760123;0,007715903;0,010166969;0,009126687;0,010526898;0,004906173;0,008979397;0,05;0,02
14/06/2018 17:09;41392;0,002352344;0,004256071;0,001783573;0,006518316;0,003798233;0,006327207;0,006100914;0,00827099;0,05;0,02
14/06/2018 17:10;41392;0,009868072;0,005206303;0,004923932;0,006290124;0,003998253;0,008354376;0,007081698;0,008000268;0,05;0,02
14/06/2018 17:11;41395;0,005618834;0,003955673;0,007154397;0,006390478;0,005811984;0,006006172;0,002692037;0,00874738;0,05;0,02
14/06/2018 17:12;41395;0,009639201;0,004548936;0,004719359;0,007078227;0,004076005;0,010272862;0,002712651;0,010594979;0,05;0,02
14/06/2018 17:13;41395;0,006747481;0,004640628;0,010367877;0,009459183;0,005676541;0,006668759;0,007338544;0,003099431;0,05;0,02
14/06/2018 17:14;41397;0,007608179;0,004020316;0,002754105;0,007370588;0,006555843;0,007520819;0,004707471;0,006753237;0,05;0,02
14/06/2018 17:15;41400;0,003354832;0,004448818;0,007284541;0,00784996;0,004471566;0,005222099;0,003811636;0,005793079;0,05;0,02
14/06/2018 17:16;41400;0,00429868;0,004885786;0,006049751;0,007449362;0,005988187;0,004579168;0,004463761;0,00555062;0,05;0,02
14/06/2018 17:17;41400;0,002003025;0,004381048;0,00134677;0,00738577;0,006445367;0,004794485;0,002779502;0,006779771;0,05;0,02
14/06/2018 17:18;41403;0,003422146;0,005956625;0,006445442;0,011470348;0,006148473;0,0094541;0,009161109;0,007139057;0,05;0,02
14/06/2018 17:20;41404;0,004591142;0,00613432;0,00802135;0,009392309;0,008405967;0,006660909;0,00979645;0,008203764;0,05;0,02
14/06/2018 17:20;41404;0,007436342;0,004817833;0,00578101;0,007114425;0,006455497;0,006387437;0,006553132;0,007943854;0,05;0,02
14/06/2018 17:21;41404;0,004145369;0,005529093;0,005308607;0,009648137;0,00706554;0,007031055;0,009496237;0,009277001;0,05;0,02
14/06/2018 17:23;41394;0,004792543;0,004545042;0,004144339;0,005541102;0,00299588;0,007340996;0,008865475;0,006122341;0,05;0,02
14/06/2018 17:25;41410;0,005308531;0,00303483;0,006051869;0,004884999;0,008413133;0,005065173;0,003422842;0,00760642;0,05;0,02
14/06/2018 17:26;41414;0,003073097;0,003195846;0,003772878;0,008086497;0,004447527;0,00651507;0,008127452;0,005540947;0,05;0,02
14/06/2018 17:27;41416;0,005738734;0,004004441;0,006774773;0,006056203;0,002878745;0,007091674;0,008231848;0,007295543;0,05;0,02
14/06/2018 17:28;41418;0,005910912;0,004200041;0,005631768;0,007058289;0,008201428;0,007525755;0,005357923;0,010547969;0,05;0,02
14/06/2018 17:29;41419;0,004232927;0,008178204;0,004203096;0,006148046;0,005427686;0,008286285;0,009460018;0,008689106;0,05;0,02
14/06/2018 17:30;41421;0,003961119;0,005151957;0,005565381;0,005484979;0,004558093;0,0076289;0,008128343;0,007631787;0,05;0,02
14/06/2018 17:31;41422;0,00654924;0,009103912;0,009416237;0,010335751;0,009307683;0,00513922;0,006733304;0,006747799;0,05;0,02
14/06/2018 17:32;41422;0,006343432;0,003699483;0,005505375;0,005120572;0,005233117;0,00803665;0,010020038;0,006969661;0,05;0,02
14/06/2018 17:34;41424;0,005071786;0,002977644;0,003205563;0,004321268;0,004078187;0,005863079;0,009581017;0,004416776;0,05;0,02
14/06/2018 17:35;41426;0,005404275;0,003347283;0,003733437;0,008407054;0,002966024;0,00476509;0,004373614;0,006594483;0,05;0,02
14/06/2018 17:36;41429;0,010304513;0,007448589;0,006578118;0,007209285;0,011015354;0,004628196;0,005107391;0,007456978;0,05;0,02
14/06/2018 17:37;41431;0,005606893;0,005309505;0,004562366;0,008814747;0,006731282;0,005504849;0,006509697;0,007181207;0,05;0,02
14/06/2018 17:38;41432;0,005886158;0,003806755;0,008962224;0,005823219;0,00326352;0,009583609;0,009748947;0,00688696;0,05;0,02
14/06/2018 17:39;41434;0,006772974;0,004995851;0,005487116;0,007971667;0,006397226;0,007971173;0,006462054;0,004629495;0,05;0,02
14/06/2018 17:40;41436;0,007483086;0,005609104;0,007043608;0,00480911;0,004231162;0,005469531;0,006347205;0,012745331;0,05;0,02
14/06/2018 17:42;41438;0,003294985;0,007534458;0,003059688;0,008526126;0,007986989;0,004141646;0,005987814;0,00786288;0,05;0,02
14/06/2018 17:43;41439;0,00547418;0,004016859;0,006612079;0,008633517;0,013718731;0,005147712;0,006514869;0,008520563;0,05;0,02
14/06/2018 17:44;41439;0,006313577;0,00690495;0,003946041;0,007255375;0,006870985;0,006221747;0,005256218;0,007113252;0,05;0,02
14/06/2018 17:47;41441;0,007235894;0,007325601;0,009532103;0,00619328;0,009213718;0,008287901;0,006493779;0,009541905;0,05;0,02
14/06/2018 17:48;41442;0,005784;0,004568315;0,011187046;0,005798025;0,008105073;0,007879364;0,008356758;0,004784495;0,05;0,02
14/06/2018 17:56;41445;0,005525772;0,003386372;0,00295233;0,013060993;0,005538603;0,009674094;0,003305949;0,00943725;0,05;0,02
14/06/2018 17:58;41448;0,003852813;0,0047587;0,006669861;0,004167187;0,007091392;0,00715474;0,009474011;0,007819368;0,05;0,02
14/06/2018 17:59;41448;0,007807947;0,008833069;0,009407647;0,006601891;0,001624383;0,004487943;0,004446215;0,0071314;0,05;0,02
14/06/2018 18:00;41454;0,004287548;0,002300694;0,003410712;0,005852786;0,007020113;0,00498723;0,00500254;0,005599107;0,05;0,02
14/06/2018 18:01;41455;0,007958566;0,003241011;0,006500526;0,007760287;0,007550639;0,005518316;0,007882143;0,004245712;0,05;0,02
14/06/2018 18:09;41388;0,003166246;0,003278144;0,009624979;0,010236719;0,009369048;0,007760974;0,009231755;0,003857363;0,05;0,02
14/06/2018 18:11;41457;0,010318637;0,004565248;0,004309632;0,009338443;0,008949092;0,007597472;0,006853454;0,006929562;0,05;0,02
14/06/2018 18:12;41460;0,008113744;0,003695277;0,007008406;0,0065134;0,008229213;0,006332998;0,012881886;0,008886328;0,05;0,02
14/06/2018 18:13;41462;0,001850546;0,003144104;0,009362098;0,005582673;0,005319218;0,006116462;0,010768722;0,006341186;0,05;0,02
14/06/2018 18:15;41465;0,003900023;0,004387856;0,00957239;0,005341382;0,006114363;0,007041319;0,007451241;0,006001219;0,05;0,02
14/06/2018 18:16;41467;0,008367874;0,004365306;0,008676017;0,00748459;0,004312885;0,012828466;0,010108611;0,008773319;0,05;0,02
14/06/2018 18:25;41447;0,003400889;0,003535676;0,007150013;0,009036992;0,002577696;0,006961731;0,008809583;0,005919367;0,05;0,02
14/06/2018 18:31;41485;0,002916734;0,004760083;0,004642747;0,006229554;0,004974196;0,007548981;0,008053666;0,010172679;0,05;0,02
